LocalTime=11:22:21.770,Message=TOS,MarketTime=17:22:18.708,Symbol=A2A.MI,Type=0,Price=1.682000,Size=2865,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:22:44.160,Message=TOS,MarketTime=17:22:41.147,Symbol=A2A.MI,Type=0,Price=1.681500,Size=10000,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:22:44.160,Message=TOS,MarketTime=17:22:41.147,Symbol=A2A.MI,Type=0,Price=1.681500,Size=2869,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:22:44.160,Message=TOS,MarketTime=17:22:41.147,Symbol=A2A.MI,Type=0,Price=1.681500,Size=4786,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:22:44.460,Message=TOS,MarketTime=17:22:41.347,Symbol=A2A.MI,Type=0,Price=1.681500,Size=1214,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:22:44.460,Message=TOS,MarketTime=17:22:41.347,Symbol=A2A.MI,Type=0,Price=1.681500,Size=2138,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:22:44.460,Message=TOS,MarketTime=17:22:41.347,Symbol=A2A.MI,Type=0,Price=1.681000,Size=6963,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:22:44.460,Message=TOS,MarketTime=17:22:41.347,Symbol=A2A.MI,Type=0,Price=1.681000,Size=2554,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:22:44.460,Message=TOS,MarketTime=17:22:41.347,Symbol=A2A.MI,Type=0,Price=1.681000,Size=3278,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:22:44.460,Message=TOS,MarketTime=17:22:41.347,Symbol=A2A.MI,Type=0,Price=1.681000,Size=1508,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:22:46.826,Message=TOS,MarketTime=17:22:43.759,Symbol=A2A.MI,Type=0,Price=1.681500,Size=192,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:22:46.826,Message=TOS,MarketTime=17:22:43.759,Symbol=A2A.MI,Type=0,Price=1.681500,Size=308,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:23:22.467,Message=TOS,MarketTime=17:23:19.389,Symbol=A2A.MI,Type=0,Price=1.682000,Size=7000,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:23:22.467,Message=TOS,MarketTime=17:23:19.389,Symbol=A2A.MI,Type=0,Price=1.682000,Size=2245,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:23:22.467,Message=TOS,MarketTime=17:23:19.389,Symbol=A2A.MI,Type=0,Price=1.682000,Size=240,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:23:22.467,Message=TOS,MarketTime=17:23:19.389,Symbol=A2A.MI,Type=0,Price=1.682000,Size=4369,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:23:22.467,Message=TOS,MarketTime=17:23:19.389,Symbol=A2A.MI,Type=0,Price=1.682000,Size=621,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:23:22.467,Message=TOS,MarketTime=17:23:19.389,Symbol=A2A.MI,Type=0,Price=1.682500,Size=2085,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:23:22.467,Message=TOS,MarketTime=17:23:19.389,Symbol=A2A.MI,Type=0,Price=1.682500,Size=1095,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:24:25.068,Message=TOS,MarketTime=17:24:22.010,Symbol=A2A.MI,Type=0,Price=1.681500,Size=7500,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:25:24.105,Message=TOS,MarketTime=17:25:21.066,Symbol=A2A.MI,Type=0,Price=1.681500,Size=1605,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:25:24.105,Message=TOS,MarketTime=17:25:21.068,Symbol=A2A.MI,Type=0,Price=1.681500,Size=172,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:25:24.105,Message=TOS,MarketTime=17:25:21.068,Symbol=A2A.MI,Type=0,Price=1.681500,Size=892,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:25:46.891,Message=TOS,MarketTime=17:25:43.858,Symbol=A2A.MI,Type=0,Price=1.682000,Size=5196,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:25:47.974,Message=TOS,MarketTime=17:25:44.899,Symbol=A2A.MI,Type=0,Price=1.682000,Size=311,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:25:47.974,Message=TOS,MarketTime=17:25:44.899,Symbol=A2A.MI,Type=0,Price=1.682000,Size=854,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:25:47.974,Message=TOS,MarketTime=17:25:44.900,Symbol=A2A.MI,Type=0,Price=1.682000,Size=122,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:26:17.869,Message=TOS,MarketTime=17:26:14.808,Symbol=A2A.MI,Type=0,Price=1.682000,Size=800,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:26:19.188,Message=TOS,MarketTime=17:26:16.190,Symbol=A2A.MI,Type=0,Price=1.681000,Size=509,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:26:19.188,Message=TOS,MarketTime=17:26:16.190,Symbol=A2A.MI,Type=0,Price=1.681000,Size=7846,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:26:19.188,Message=TOS,MarketTime=17:26:16.190,Symbol=A2A.MI,Type=0,Price=1.681000,Size=2266,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:26:19.188,Message=TOS,MarketTime=17:26:16.190,Symbol=A2A.MI,Type=0,Price=1.681000,Size=127,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:26:19.245,Message=TOS,MarketTime=17:26:16.213,Symbol=A2A.MI,Type=0,Price=1.681000,Size=7846,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:26:43.245,Message=TOS,MarketTime=17:26:40.165,Symbol=A2A.MI,Type=0,Price=1.681000,Size=761,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:26:58.454,Message=TOS,MarketTime=17:26:55.409,Symbol=A2A.MI,Type=0,Price=1.682500,Size=5023,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:26:58.454,Message=TOS,MarketTime=17:26:55.413,Symbol=A2A.MI,Type=0,Price=1.682000,Size=1417,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
